project,mutant_id,class,method,line,mutator,description,pit_status,pit_label,pitmus_status,agreement,detail,time_seconds
commons-beanutils,2c7667bef893,org.apache.commons.beanutils.converters.AbstractConverter,handleError,269,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/converters/AbstractConverter::handleError,KILLED,KILLED,KILLED,agreed,test_failure,3.04
commons-beanutils,9a8883fb4487,org.apache.commons.beanutils.converters.AbstractConverter,handleError,273,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,SURVIVED,SURVIVED,SURVIVED,agreed,ok,3.06
commons-beanutils,a3b7bd8e870d,org.apache.commons.beanutils.converters.AbstractConverter,handleError,273,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.07
commons-beanutils,fc2f73031354,org.apache.commons.beanutils.converters.AbstractConverter,handleError,268,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,SURVIVED,SURVIVED,SURVIVED,agreed,ok,3.09
commons-beanutils,15c6a6f13596,org.apache.commons.beanutils.LazyDynaBean,createPrimitiveProperty,789,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,SURVIVED,SURVIVED,SURVIVED,agreed,ok,2.96
commons-beanutils,5cd46a480809,org.apache.commons.beanutils.LazyDynaBean,createPrimitiveProperty,787,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.00
commons-beanutils,6631b89a396a,org.apache.commons.beanutils.LazyDynaBean,createPrimitiveProperty,790,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/LazyDynaBean::createPrimitiveProperty,KILLED,KILLED,KILLED,agreed,test_failure,2.98
commons-beanutils,a377219e4966,org.apache.commons.beanutils.LazyDynaBean,createPrimitiveProperty,789,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,test_failure,3.17
commons-beanutils,aceffe31a00b,org.apache.commons.beanutils.LazyDynaBean,createPrimitiveProperty,787,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,SURVIVED,SURVIVED,SURVIVED,agreed,ok,2.98
commons-beanutils,777512bf5fec,org.apache.commons.beanutils.LazyDynaList,growList,607,ConditionalsBoundaryMutator,changed conditional boundary,SURVIVED,SURVIVED,SURVIVED,agreed,ok,2.96
commons-beanutils,8c67e28f1ee7,org.apache.commons.beanutils.LazyDynaList,growList,613,RemoveConditionalMutator_ORDER_ELSE,removed conditional - replaced comparison check with false,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.95
commons-beanutils,bb981a36f640,org.apache.commons.beanutils.LazyDynaList,growList,607,RemoveConditionalMutator_ORDER_IF,removed conditional - replaced comparison check with true,KILLED,KILLED,KILLED,agreed,test_failure,2.99
commons-beanutils,b7724c794317,org.apache.commons.beanutils.LazyDynaList,growList,613,ConditionalsBoundaryMutator,changed conditional boundary,KILLED,KILLED,KILLED,agreed,test_failure,3.02
commons-beanutils,7e6fb248419b,org.apache.commons.beanutils.LazyDynaList,growList,607,RemoveConditionalMutator_ORDER_ELSE,removed conditional - replaced comparison check with false,SURVIVED,SURVIVED,SURVIVED,agreed,ok,3.00
commons-beanutils,88a569ee1ee0,org.apache.commons.beanutils.converters.AbstractConverter,convert,165,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/converters/AbstractConverter::convert,MEMORY_ERROR,KILLED,KILLED,agreed,timeout,90.12
commons-beanutils,4930c2b5955f,org.apache.commons.beanutils.converters.AbstractConverter,convert,160,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,23.38
commons-beanutils,b9d23b22c606,org.apache.commons.beanutils.converters.AbstractConverter,convert,148,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,MEMORY_ERROR,KILLED,KILLED,agreed,timeout,90.11
commons-beanutils,cc2096fa774f,org.apache.commons.beanutils.converters.AbstractConverter,convert,157,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/converters/AbstractConverter::convert,MEMORY_ERROR,KILLED,KILLED,agreed,timeout,90.09
commons-beanutils,6cda6355efb3,org.apache.commons.beanutils.converters.AbstractConverter,convert,136,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,MEMORY_ERROR,KILLED,KILLED,agreed,non_zero_rc_1,1.42
commons-beanutils,438a5c649317,org.apache.commons.beanutils.converters.NumberConverter,toNumber,447,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,5.70
commons-beanutils,575cd4e15044,org.apache.commons.beanutils.converters.NumberConverter,toNumber,427,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,10.64
commons-beanutils,a0c8f69145ad,org.apache.commons.beanutils.converters.NumberConverter,toNumber,437,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,9.02
commons-beanutils,2c8ddcfa909b,org.apache.commons.beanutils.converters.NumberConverter,toNumber,442,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,6.42
commons-beanutils,f79f6af0b936,org.apache.commons.beanutils.converters.NumberConverter,toNumber,452,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,test_failure,5.54
commons-beanutils,75c0b81a637d,org.apache.commons.beanutils.BeanUtilsBean,setProperty,894,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.71
commons-beanutils,c2bcb7f3ddc7,org.apache.commons.beanutils.BeanUtilsBean,setProperty,952,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,SURVIVED,SURVIVED,SURVIVED,agreed,ok,2.98
commons-beanutils,7720c87e2728,org.apache.commons.beanutils.BeanUtilsBean,setProperty,917,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.11
commons-beanutils,00bf55fbe712,org.apache.commons.beanutils.BeanUtilsBean,setProperty,995,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.65
commons-beanutils,ce453142093f,org.apache.commons.beanutils.DynaProperty,readObject,337,VoidMethodCallMutator,removed call to java/io/ObjectInputStream::defaultReadObject,KILLED,KILLED,KILLED,agreed,test_failure,3.07
commons-beanutils,cd22cd2fc3ee,org.apache.commons.beanutils.expression.DefaultResolver,isMapped,204,RemoveConditionalMutator_ORDER_IF,removed conditional - replaced comparison check with true,MEMORY_ERROR,KILLED,KILLED,agreed,non_zero_rc_1,1.72
commons-beanutils,3dc33312bcb1,org.apache.commons.beanutils.expression.DefaultResolver,isMapped,208,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,MEMORY_ERROR,KILLED,KILLED,agreed,test_failure,49.73
commons-beanutils,10fda52e336c,org.apache.commons.beanutils.expression.DefaultResolver,isMapped,212,BooleanTrueReturnValsMutator,replaced boolean return with true for org/apache/commons/beanutils/expression/DefaultResolver::isMapped,KILLED,KILLED,KILLED,agreed,test_failure,3.23
commons-beanutils,454a4202360c,org.apache.commons.beanutils.ResultSetIterator,advance,343,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,test_failure,2.97
commons-beanutils,ab3f6a9544ba,org.apache.commons.beanutils.LazyDynaMap,add,359,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,2.94
commons-beanutils,9d92a6878564,org.apache.commons.beanutils.LazyDynaMap,add,358,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,test_failure,2.95
commons-beanutils,d2f1931acae0,org.apache.commons.beanutils.LazyDynaMap,add,347,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,SURVIVED,SURVIVED,SURVIVED,agreed,ok,2.97
commons-beanutils,68afa5c4f6f0,org.apache.commons.beanutils.LazyDynaMap,add,347,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,2.96
commons-beanutils,defae0268ef1,org.apache.commons.beanutils.LazyDynaMap,add,359,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,SURVIVED,SURVIVED,SURVIVED,agreed,ok,3.16
commons-beanutils,ca46152e6716,org.apache.commons.beanutils.MethodUtils,isAssignmentCompatible,1181,BooleanFalseReturnValsMutator,replaced boolean return with false for org/apache/commons/beanutils/MethodUtils::isAssignmentCompatible,KILLED,KILLED,KILLED,agreed,test_failure,3.03
commons-beanutils,8b068c9ae2b4,org.apache.commons.beanutils.MethodUtils,isAssignmentCompatible,1176,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,test_failure,3.05
commons-beanutils,033e929f5152,org.apache.commons.beanutils.MethodUtils,isAssignmentCompatible,1180,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,SURVIVED,disagreed,ok,2.98
commons-beanutils,9861fc836115,org.apache.commons.beanutils.MethodUtils,isAssignmentCompatible,1172,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,test_failure,3.07
commons-beanutils,d900828bd5d0,org.apache.commons.beanutils.MethodUtils,isAssignmentCompatible,1181,BooleanTrueReturnValsMutator,replaced boolean return with true for org/apache/commons/beanutils/MethodUtils::isAssignmentCompatible,KILLED,KILLED,KILLED,agreed,test_failure,2.99
commons-beanutils,965aefd237d0,org.apache.commons.beanutils.DynaProperty,isIndexed,177,BooleanFalseReturnValsMutator,replaced boolean return with false for org/apache/commons/beanutils/DynaProperty::isIndexed,KILLED,KILLED,KILLED,agreed,test_failure,3.03
commons-beanutils,6d84d5676d00,org.apache.commons.beanutils.DynaProperty,isIndexed,178,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,test_failure,3.05
commons-beanutils,d2f590f07ca9,org.apache.commons.beanutils.DynaProperty,isIndexed,176,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.40
commons-beanutils,839d309091e7,org.apache.commons.beanutils.DynaProperty,isIndexed,178,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.06
commons-beanutils,5cb1a71000ba,org.apache.commons.beanutils.DynaProperty,isIndexed,174,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.02
commons-beanutils,e5cbf4de4108,org.apache.commons.beanutils.converters.NumberConverter,toNumber,314,ConditionalsBoundaryMutator,changed conditional boundary,MEMORY_ERROR,KILLED,KILLED,agreed,timeout,90.15
commons-beanutils,1c750d74e469,org.apache.commons.beanutils.converters.NumberConverter,toNumber,356,RemoveConditionalMutator_ORDER_ELSE,removed conditional - replaced comparison check with false,MEMORY_ERROR,KILLED,KILLED,agreed,timeout,90.13
commons-beanutils,79375d798d21,org.apache.commons.beanutils.converters.NumberConverter,toNumber,342,ConditionalsBoundaryMutator,changed conditional boundary,KILLED,KILLED,KILLED,agreed,test_failure,5.91
commons-beanutils,1fcf51d844c1,org.apache.commons.beanutils.converters.NumberConverter,toNumber,350,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,19.71
commons-beanutils,9d9f5b5ec206,org.apache.commons.beanutils.DynaProperty,readAnyClass,368,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/DynaProperty::readAnyClass,KILLED,KILLED,KILLED,agreed,test_failure,6.57
commons-beanutils,f80ec55a3b7a,org.apache.commons.beanutils.DynaProperty,readAnyClass,346,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,test_failure,5.23
commons-beanutils,7c6044ab4589,org.apache.commons.beanutils.DynaProperty,readAnyClass,346,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.02
commons-beanutils,a422a40c9499,org.apache.commons.beanutils.DynaProperty,readAnyClass,357,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/DynaProperty::readAnyClass,KILLED,KILLED,KILLED,agreed,test_failure,3.04
commons-beanutils,7b8c50bef7d0,org.apache.commons.beanutils.DynaProperty,readAnyClass,354,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/DynaProperty::readAnyClass,KILLED,KILLED,KILLED,agreed,test_failure,2.97
commons-beanutils,7cd68c96c066,org.apache.commons.beanutils.DynaProperty,hashCode,241,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,SURVIVED,SURVIVED,SURVIVED,agreed,ok,2.94
commons-beanutils,cb4ff0dcefb2,org.apache.commons.beanutils.DynaProperty,hashCode,243,PrimitiveReturnsMutator,replaced int return with 0 for org/apache/commons/beanutils/DynaProperty::hashCode,SURVIVED,SURVIVED,SURVIVED,agreed,ok,2.92
commons-beanutils,d6ad10bb8401,org.apache.commons.beanutils.DynaProperty,hashCode,240,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,SURVIVED,SURVIVED,SURVIVED,agreed,ok,2.95
commons-beanutils,8330b50f1b17,org.apache.commons.beanutils.DynaProperty,hashCode,241,MathMutator,Replaced integer multiplication with division,SURVIVED,SURVIVED,SURVIVED,agreed,ok,2.93
commons-beanutils,beb912cc4c41,org.apache.commons.beanutils.DynaProperty,hashCode,240,MathMutator,Replaced integer addition with subtraction,SURVIVED,SURVIVED,SURVIVED,agreed,ok,2.91
commons-beanutils,96ecb058db5e,org.apache.commons.beanutils.converters.ArrayConverter,getDefault,384,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.03
commons-beanutils,1b4baeea4182,org.apache.commons.beanutils.converters.ArrayConverter,getDefault,379,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,2.92
commons-beanutils,0d3b1daa7982,org.apache.commons.beanutils.converters.ArrayConverter,getDefault,388,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,2.99
commons-beanutils,44d28f138648,org.apache.commons.beanutils.converters.ArrayConverter,getDefault,389,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/converters/ArrayConverter::getDefault,KILLED,KILLED,KILLED,agreed,test_failure,2.93
commons-beanutils,1f23b8e8ac1f,org.apache.commons.beanutils.converters.ArrayConverter,getDefault,388,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,SURVIVED,SURVIVED,SURVIVED,agreed,ok,2.90
commons-beanutils,29460ff9fd21,org.apache.commons.beanutils.MappedPropertyDescriptor,getMethod,381,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,MEMORY_ERROR,KILLED,SURVIVED,disagreed,ok,27.63
commons-beanutils,2dc188631a14,org.apache.commons.beanutils.MappedPropertyDescriptor,getMethod,386,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,MEMORY_ERROR,KILLED,SURVIVED,disagreed,ok,29.15
commons-beanutils,4d58a6229ea2,org.apache.commons.beanutils.MappedPropertyDescriptor,getMethod,387,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/MappedPropertyDescriptor::getMethod,KILLED,KILLED,KILLED,agreed,test_failure,2.96
commons-beanutils,574c4811ff11,org.apache.commons.beanutils.MappedPropertyDescriptor,getMethod,381,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.03
commons-beanutils,f4071eb410b6,org.apache.commons.beanutils.MappedPropertyDescriptor,getMethod,386,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,test_failure,3.03
commons-beanutils,531439fd1138,org.apache.commons.beanutils.ConvertUtilsBean,convert,458,EmptyObjectReturnValsMutator,"replaced return value with """" for org/apache/commons/beanutils/ConvertUtilsBean::convert",KILLED,KILLED,KILLED,agreed,test_failure,2.97
commons-beanutils,3e02e7649071,org.apache.commons.beanutils.ConvertUtilsBean,convert,449,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,SURVIVED,SURVIVED,SURVIVED,agreed,ok,3.04
commons-beanutils,f380c4c8d015,org.apache.commons.beanutils.ConvertUtilsBean,convert,462,EmptyObjectReturnValsMutator,"replaced return value with """" for org/apache/commons/beanutils/ConvertUtilsBean::convert",KILLED,KILLED,KILLED,agreed,test_failure,3.04
commons-beanutils,55d54fc84779,org.apache.commons.beanutils.ConvertUtilsBean,convert,447,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,test_failure,3.04
commons-beanutils,48d93602258a,org.apache.commons.beanutils.ConvertUtilsBean,convert,449,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.08
commons-beanutils,2308070c4d0f,org.apache.commons.beanutils.MethodUtils,getAccessibleMethod,737,VoidMethodCallMutator,removed call to org/apache/commons/beanutils/MethodUtils::cacheMethod,MEMORY_ERROR,KILLED,SURVIVED,disagreed,ok,24.50
commons-beanutils,98b553aa5022,org.apache.commons.beanutils.MethodUtils,getAccessibleMethod,731,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,MEMORY_ERROR,KILLED,SURVIVED,disagreed,ok,26.74
commons-beanutils,d4c1301c2bbc,org.apache.commons.beanutils.MethodUtils,getAccessibleMethod,731,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.01
commons-beanutils,eca581edac14,org.apache.commons.beanutils.MethodUtils,getAccessibleMethod,732,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/MethodUtils::getAccessibleMethod,KILLED,KILLED,KILLED,agreed,test_failure,2.97
commons-beanutils,fa3f7982ac17,org.apache.commons.beanutils.MethodUtils,getAccessibleMethod,738,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/MethodUtils::getAccessibleMethod,KILLED,KILLED,KILLED,agreed,test_failure,2.98
commons-beanutils,cc0be4cf8714,org.apache.commons.beanutils.converters.NumberConverter,parse,549,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,SURVIVED,SURVIVED,SURVIVED,agreed,ok,2.97
commons-beanutils,a4899f44ce59,org.apache.commons.beanutils.converters.NumberConverter,parse,549,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,SURVIVED,SURVIVED,SURVIVED,agreed,ok,2.99
commons-beanutils,6dfbd3ef21be,org.apache.commons.beanutils.converters.NumberConverter,parse,560,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/converters/NumberConverter::parse,KILLED,KILLED,KILLED,agreed,test_failure,2.96
commons-beanutils,6d3f39394594,org.apache.commons.beanutils.LazyDynaMap,getDynaProperty,220,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,SURVIVED,SURVIVED,SURVIVED,agreed,ok,2.98
commons-beanutils,f839134d1b7f,org.apache.commons.beanutils.LazyDynaMap,getDynaProperty,232,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,SURVIVED,SURVIVED,SURVIVED,agreed,ok,2.97
commons-beanutils,899d19da51fd,org.apache.commons.beanutils.LazyDynaMap,getDynaProperty,232,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,2.93
commons-beanutils,1670a62937f8,org.apache.commons.beanutils.BasicDynaClass,<init>,79,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,SURVIVED,SURVIVED,SURVIVED,agreed,ok,9.83
commons-beanutils,a9edaf10081f,org.apache.commons.beanutils.BasicDynaClass,<init>,82,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,test_failure,3.19
commons-beanutils,4f46ace1d17e,org.apache.commons.beanutils.BasicDynaClass,<init>,82,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,9.83
commons-beanutils,632c66ca5238,org.apache.commons.beanutils.BasicDynaClass,<init>,85,VoidMethodCallMutator,removed call to org/apache/commons/beanutils/BasicDynaClass::setDynaBeanClass,KILLED,KILLED,KILLED,agreed,test_failure,9.92
commons-beanutils,4c0431863587,org.apache.commons.beanutils.BasicDynaClass,<init>,87,VoidMethodCallMutator,removed call to org/apache/commons/beanutils/BasicDynaClass::setProperties,KILLED,KILLED,KILLED,agreed,test_failure,3.12
commons-beanutils,3b9052d01c53,org.apache.commons.beanutils.LazyDynaList,toArray,420,RemoveConditionalMutator_ORDER_IF,removed conditional - replaced comparison check with true,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.76
commons-beanutils,02b09c57d4e1,org.apache.commons.beanutils.LazyDynaList,toArray,429,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/LazyDynaList::toArray,KILLED,KILLED,KILLED,agreed,test_failure,2.95
commons-beanutils,b96812d76d6d,org.apache.commons.beanutils.LazyDynaList,toArray,421,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,test_failure,2.98
commons-beanutils,f515742ba9ee,org.apache.commons.beanutils.LazyDynaList,toArray,423,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,test_failure,3.10
commons-beanutils,dfe6ef25bcee,org.apache.commons.beanutils.PropertyUtilsBean,isWriteable,1473,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.05
commons-beanutils,1336ff805831,org.apache.commons.beanutils.PropertyUtilsBean,isWriteable,1490,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,8.31
commons-beanutils,5cb46dbf5e03,org.apache.commons.beanutils.PropertyUtilsBean,isWriteable,1433,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,SURVIVED,SURVIVED,SURVIVED,agreed,ok,8.33
commons-beanutils,3e1173310e05,org.apache.commons.beanutils.PropertyUtilsBean,isWriteable,1442,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.68
commons-beanutils,9e649539be4e,org.apache.commons.beanutils.PropertyUtilsBean,isWriteable,1483,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.05
commons-beanutils,7c7c2ea1c5b1,org.apache.commons.beanutils.BeanUtilsBean,dynaPropertyType,1136,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,SURVIVED,SURVIVED,KILLED,disagreed,test_failure,8.33
commons-beanutils,7257f7858876,org.apache.commons.beanutils.BeanUtilsBean,dynaPropertyType,1137,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/BeanUtilsBean::dynaPropertyType,KILLED,KILLED,KILLED,agreed,test_failure,6.76
commons-beanutils,a307e1de2841,org.apache.commons.beanutils.BeanUtilsBean,dynaPropertyType,1139,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,test_failure,2.94
commons-beanutils,a962fce1fbb7,org.apache.commons.beanutils.BeanUtilsBean,dynaPropertyType,1139,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/BeanUtilsBean::dynaPropertyType,KILLED,KILLED,KILLED,agreed,test_failure,3.01
commons-beanutils,fa444acc14a8,org.apache.commons.beanutils.BeanUtilsBean,dynaPropertyType,1136,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,test_failure,7.72
commons-beanutils,5ca3c4df97d0,org.apache.commons.beanutils.LazyDynaBean,set,578,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,test_failure,2.96
commons-beanutils,9598f22f51df,org.apache.commons.beanutils.LazyDynaBean,set,578,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,2.97
commons-beanutils,adbe70d1c34f,org.apache.commons.beanutils.LazyDynaBean,set,570,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,test_failure,2.94
commons-beanutils,d01a6bac5f7c,org.apache.commons.beanutils.LazyDynaBean,set,571,VoidMethodCallMutator,removed call to org/apache/commons/beanutils/LazyDynaBean::set,KILLED,KILLED,SURVIVED,disagreed,ok,2.94
commons-beanutils,fa9be9f23eea,org.apache.commons.beanutils.LazyDynaBean,set,570,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,2.96
commons-beanutils,553060166ebc,org.apache.commons.beanutils.MethodUtils,getCachedMethod,1283,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,3.20
commons-beanutils,9a21e8f44211,org.apache.commons.beanutils.MethodUtils,getCachedMethod,1284,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/MethodUtils::getCachedMethod,SURVIVED,SURVIVED,SURVIVED,agreed,ok,3.02
commons-beanutils,af4cc4c4c13d,org.apache.commons.beanutils.MethodUtils,getCachedMethod,1283,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,MEMORY_ERROR,KILLED,KILLED,agreed,timeout,90.14
commons-beanutils,ca5251c62ed9,org.apache.commons.beanutils.MethodUtils,getCachedMethod,1281,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,MEMORY_ERROR,KILLED,KILLED,agreed,timeout,90.14
commons-beanutils,cd835e5c695b,org.apache.commons.beanutils.MethodUtils,getCachedMethod,1281,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,MEMORY_ERROR,KILLED,KILLED,agreed,timeout,90.09
commons-beanutils,522a9922c973,org.apache.commons.beanutils.locale.converters.DecimalLocaleConverter,parse,243,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,MEMORY_ERROR,KILLED,SURVIVED,disagreed,ok,31.19
commons-beanutils,2f3c01dd39cc,org.apache.commons.beanutils.locale.converters.DecimalLocaleConverter,parse,253,NullReturnValsMutator,replaced return value with null for org/apache/commons/beanutils/locale/converters/DecimalLocaleConverter::parse,KILLED,KILLED,KILLED,agreed,test_failure,3.99
commons-beanutils,b11c5147f1a3,org.apache.commons.beanutils.locale.converters.DecimalLocaleConverter,parse,231,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,MEMORY_ERROR,KILLED,SURVIVED,disagreed,ok,26.68
