project,class,method,methodDescription,line,mutator,description,sourceFile,coveringTests,pit_status,mutant_id
commons-dbutils,org.apache.commons.dbutils.QueryRunner,update,(Ljava/sql/Connection;ZLjava/lang/String;[Ljava/lang/Object;)I,540,PrimitiveReturnsMutator,replaced int return with 0 for org/apache/commons/dbutils/QueryRunner::update,QueryRunner.java,org.apache.commons.dbutils.QueryRunnerTest.testGoodUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testGoodUpdateDefaultConstructor(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testGoodUpdatePmdTrue(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testGoodUpdatePmdTrue(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testGoodUpdateDefaultConstructor(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testGoodUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest),SURVIVED,4d2e512eeb17
commons-dbutils,org.apache.commons.dbutils.QueryRunner,update,(Ljava/sql/Connection;ZLjava/lang/String;[Ljava/lang/Object;)I,515,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,QueryRunner.java,org.apache.commons.dbutils.QueryRunnerTest.testNullSqlUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooFewParamsUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testNoParamsUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooManyParamsUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testGoodUpdateDefaultConstructor(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testGoodUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testGoodUpdatePmdTrue(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testExecuteUpdateException(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testNullSqlUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooManyParamsUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooFewParamsUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testNoParamsUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testExecuteUpdateException(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testGoodUpdatePmdTrue(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testGoodUpdateDefaultConstructor(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testGoodUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest),KILLED,1beb5180ef8c
commons-dbutils,org.apache.commons.dbutils.QueryRunner,update,(Ljava/sql/Connection;ZLjava/lang/String;[Ljava/lang/Object;)I,511,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,QueryRunner.java,org.apache.commons.dbutils.QueryRunnerTest.testNullConnectionUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testNullSqlUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooFewParamsUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testNoParamsUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooManyParamsUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testGoodUpdateDefaultConstructor(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testGoodUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testGoodUpdatePmdTrue(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testExecuteUpdateException(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testNullSqlUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testNullConnectionUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooManyParamsUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooFewParamsUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testNoParamsUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testExecuteUpdateException(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testGoodUpdatePmdTrue(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testGoodUpdateDefaultConstructor(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testGoodUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest),KILLED,47525a43dcd3
commons-dbutils,org.apache.commons.dbutils.QueryRunner,update,(Ljava/sql/Connection;ZLjava/lang/String;[Ljava/lang/Object;)I,511,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,QueryRunner.java,org.apache.commons.dbutils.QueryRunnerTest.testNullConnectionUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testNullSqlUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooFewParamsUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testNoParamsUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testTooManyParamsUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testGoodUpdateDefaultConstructor(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testGoodUpdate(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testGoodUpdatePmdTrue(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.QueryRunnerTest.testExecuteUpdateException(org.apache.commons.dbutils.QueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testNullSqlUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testNullConnectionUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooManyParamsUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testTooFewParamsUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testNoParamsUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testExecuteUpdateException(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testGoodUpdatePmdTrue(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testGoodUpdateDefaultConstructor(org.apache.commons.dbutils.AsyncQueryRunnerTest)|org.apache.commons.dbutils.AsyncQueryRunnerTest.testGoodUpdate(org.apache.commons.dbutils.AsyncQueryRunnerTest),KILLED,aeb9a7aec515
commons-dbutils,org.apache.commons.dbutils.handlers.ScalarHandler,handle,(Ljava/sql/ResultSet;)Ljava/lang/Object;,102,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,ScalarHandler.java,org.apache.commons.dbutils.handlers.ScalarHandlerTest.testEmptyResultSetHandle(org.apache.commons.dbutils.handlers.ScalarHandlerTest)|org.apache.commons.dbutils.handlers.ScalarHandlerTest.testHandle(org.apache.commons.dbutils.handlers.ScalarHandlerTest)|org.apache.commons.dbutils.handlers.ScalarHandlerTest.testColumnIndexHandle(org.apache.commons.dbutils.handlers.ScalarHandlerTest)|org.apache.commons.dbutils.handlers.ScalarHandlerTest.testColumnNameHandle(org.apache.commons.dbutils.handlers.ScalarHandlerTest)|org.apache.commons.dbutils.QueryRunnerTest.testGoodInsert(org.apache.commons.dbutils.QueryRunnerTest),KILLED,d0264e7efa74
commons-dbutils,org.apache.commons.dbutils.handlers.ScalarHandler,handle,(Ljava/sql/ResultSet;)Ljava/lang/Object;,102,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,ScalarHandler.java,org.apache.commons.dbutils.handlers.ScalarHandlerTest.testEmptyResultSetHandle(org.apache.commons.dbutils.handlers.ScalarHandlerTest)|org.apache.commons.dbutils.handlers.ScalarHandlerTest.testHandle(org.apache.commons.dbutils.handlers.ScalarHandlerTest)|org.apache.commons.dbutils.handlers.ScalarHandlerTest.testColumnIndexHandle(org.apache.commons.dbutils.handlers.ScalarHandlerTest)|org.apache.commons.dbutils.handlers.ScalarHandlerTest.testColumnNameHandle(org.apache.commons.dbutils.handlers.ScalarHandlerTest)|org.apache.commons.dbutils.QueryRunnerTest.testGoodInsert(org.apache.commons.dbutils.QueryRunnerTest),KILLED,7cd09e2f3b41
commons-dbutils,org.apache.commons.dbutils.handlers.ScalarHandler,handle,(Ljava/sql/ResultSet;)Ljava/lang/Object;,104,NullReturnValsMutator,replaced return value with null for org/apache/commons/dbutils/handlers/ScalarHandler::handle,ScalarHandler.java,org.apache.commons.dbutils.handlers.ScalarHandlerTest.testHandle(org.apache.commons.dbutils.handlers.ScalarHandlerTest)|org.apache.commons.dbutils.handlers.ScalarHandlerTest.testColumnIndexHandle(org.apache.commons.dbutils.handlers.ScalarHandlerTest)|org.apache.commons.dbutils.QueryRunnerTest.testGoodInsert(org.apache.commons.dbutils.QueryRunnerTest),KILLED,6a1f63262576
commons-dbutils,org.apache.commons.dbutils.handlers.ScalarHandler,handle,(Ljava/sql/ResultSet;)Ljava/lang/Object;,103,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,ScalarHandler.java,org.apache.commons.dbutils.handlers.ScalarHandlerTest.testHandle(org.apache.commons.dbutils.handlers.ScalarHandlerTest)|org.apache.commons.dbutils.handlers.ScalarHandlerTest.testColumnIndexHandle(org.apache.commons.dbutils.handlers.ScalarHandlerTest)|org.apache.commons.dbutils.handlers.ScalarHandlerTest.testColumnNameHandle(org.apache.commons.dbutils.handlers.ScalarHandlerTest)|org.apache.commons.dbutils.QueryRunnerTest.testGoodInsert(org.apache.commons.dbutils.QueryRunnerTest),KILLED,a5d3ee38563b
commons-dbutils,org.apache.commons.dbutils.handlers.ScalarHandler,handle,(Ljava/sql/ResultSet;)Ljava/lang/Object;,103,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,ScalarHandler.java,org.apache.commons.dbutils.handlers.ScalarHandlerTest.testHandle(org.apache.commons.dbutils.handlers.ScalarHandlerTest)|org.apache.commons.dbutils.handlers.ScalarHandlerTest.testColumnIndexHandle(org.apache.commons.dbutils.handlers.ScalarHandlerTest)|org.apache.commons.dbutils.handlers.ScalarHandlerTest.testColumnNameHandle(org.apache.commons.dbutils.handlers.ScalarHandlerTest)|org.apache.commons.dbutils.QueryRunnerTest.testGoodInsert(org.apache.commons.dbutils.QueryRunnerTest),KILLED,8042b1deb664
commons-dbutils,org.apache.commons.dbutils.handlers.columns.BooleanColumnHandler,match,(Ljava/lang/Class;)Z,27,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,BooleanColumnHandler.java,org.apache.commons.dbutils.handlers.columns.BooleanColumnHandlerTest.testMatchNegative(org.apache.commons.dbutils.handlers.columns.BooleanColumnHandlerTest)|org.apache.commons.dbutils.handlers.columns.BooleanColumnHandlerTest.testMatch(org.apache.commons.dbutils.handlers.columns.BooleanColumnHandlerTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithPopulateBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithToBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBean(org.apache.commons.dbutils.BasicRowProcessorTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBeanList(org.apache.commons.dbutils.BasicRowProcessorTest),SURVIVED,13b9b86fdb1c
commons-dbutils,org.apache.commons.dbutils.handlers.columns.BooleanColumnHandler,match,(Ljava/lang/Class;)Z,27,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,BooleanColumnHandler.java,org.apache.commons.dbutils.handlers.columns.BooleanColumnHandlerTest.testMatchNegative(org.apache.commons.dbutils.handlers.columns.BooleanColumnHandlerTest)|org.apache.commons.dbutils.handlers.columns.BooleanColumnHandlerTest.testMatch(org.apache.commons.dbutils.handlers.columns.BooleanColumnHandlerTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithPopulateBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithToBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBean(org.apache.commons.dbutils.BasicRowProcessorTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBeanList(org.apache.commons.dbutils.BasicRowProcessorTest),KILLED,13b9b86fdb1c
commons-dbutils,org.apache.commons.dbutils.handlers.columns.BooleanColumnHandler,match,(Ljava/lang/Class;)Z,27,BooleanTrueReturnValsMutator,replaced boolean return with true for org/apache/commons/dbutils/handlers/columns/BooleanColumnHandler::match,BooleanColumnHandler.java,org.apache.commons.dbutils.handlers.columns.BooleanColumnHandlerTest.testMatchNegative(org.apache.commons.dbutils.handlers.columns.BooleanColumnHandlerTest)|org.apache.commons.dbutils.handlers.columns.BooleanColumnHandlerTest.testMatch(org.apache.commons.dbutils.handlers.columns.BooleanColumnHandlerTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithPopulateBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithToBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBean(org.apache.commons.dbutils.BasicRowProcessorTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBeanList(org.apache.commons.dbutils.BasicRowProcessorTest),KILLED,adc453677aa0
commons-dbutils,org.apache.commons.dbutils.handlers.columns.BooleanColumnHandler,match,(Ljava/lang/Class;)Z,27,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,BooleanColumnHandler.java,org.apache.commons.dbutils.handlers.columns.BooleanColumnHandlerTest.testMatchNegative(org.apache.commons.dbutils.handlers.columns.BooleanColumnHandlerTest)|org.apache.commons.dbutils.handlers.columns.BooleanColumnHandlerTest.testMatch(org.apache.commons.dbutils.handlers.columns.BooleanColumnHandlerTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithPopulateBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithToBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBean(org.apache.commons.dbutils.BasicRowProcessorTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBeanList(org.apache.commons.dbutils.BasicRowProcessorTest),KILLED,ef988a3f0e1b
commons-dbutils,org.apache.commons.dbutils.handlers.columns.BooleanColumnHandler,match,(Ljava/lang/Class;)Z,27,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,BooleanColumnHandler.java,org.apache.commons.dbutils.handlers.columns.BooleanColumnHandlerTest.testMatchNegative(org.apache.commons.dbutils.handlers.columns.BooleanColumnHandlerTest)|org.apache.commons.dbutils.handlers.columns.BooleanColumnHandlerTest.testMatch(org.apache.commons.dbutils.handlers.columns.BooleanColumnHandlerTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithPopulateBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithToBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBean(org.apache.commons.dbutils.BasicRowProcessorTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBeanList(org.apache.commons.dbutils.BasicRowProcessorTest),KILLED,ef988a3f0e1b
commons-dbutils,org.apache.commons.dbutils.handlers.columns.ByteColumnHandler,match,(Ljava/lang/Class;)Z,27,BooleanTrueReturnValsMutator,replaced boolean return with true for org/apache/commons/dbutils/handlers/columns/ByteColumnHandler::match,ByteColumnHandler.java,org.apache.commons.dbutils.handlers.columns.ByteColumnHandlerTest.testMatchNegative(org.apache.commons.dbutils.handlers.columns.ByteColumnHandlerTest)|org.apache.commons.dbutils.handlers.columns.ByteColumnHandlerTest.testMatch(org.apache.commons.dbutils.handlers.columns.ByteColumnHandlerTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithPopulateBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithToBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBean(org.apache.commons.dbutils.BasicRowProcessorTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBeanList(org.apache.commons.dbutils.BasicRowProcessorTest),KILLED,1df07a4c0e98
commons-dbutils,org.apache.commons.dbutils.handlers.columns.ByteColumnHandler,match,(Ljava/lang/Class;)Z,27,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,ByteColumnHandler.java,org.apache.commons.dbutils.handlers.columns.ByteColumnHandlerTest.testMatchNegative(org.apache.commons.dbutils.handlers.columns.ByteColumnHandlerTest)|org.apache.commons.dbutils.handlers.columns.ByteColumnHandlerTest.testMatch(org.apache.commons.dbutils.handlers.columns.ByteColumnHandlerTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithPopulateBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithToBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBean(org.apache.commons.dbutils.BasicRowProcessorTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBeanList(org.apache.commons.dbutils.BasicRowProcessorTest),SURVIVED,840c9948ae84
commons-dbutils,org.apache.commons.dbutils.handlers.columns.ByteColumnHandler,match,(Ljava/lang/Class;)Z,27,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,ByteColumnHandler.java,org.apache.commons.dbutils.handlers.columns.ByteColumnHandlerTest.testMatchNegative(org.apache.commons.dbutils.handlers.columns.ByteColumnHandlerTest)|org.apache.commons.dbutils.handlers.columns.ByteColumnHandlerTest.testMatch(org.apache.commons.dbutils.handlers.columns.ByteColumnHandlerTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithPopulateBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.BeanProcessorTest.testProcessWithToBean(org.apache.commons.dbutils.BeanProcessorTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToInterface(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandleToSuperClass(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.handlers.BeanListHandlerTest.testHandle(org.apache.commons.dbutils.handlers.BeanListHandlerTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBean(org.apache.commons.dbutils.BasicRowProcessorTest)|org.apache.commons.dbutils.BasicRowProcessorTest.testToBeanList(org.apache.commons.dbutils.BasicRowProcessorTest),KILLED,840c9948ae84
