project,mutant_id,class,method,line,mutator,description,pit_status,pit_label,pitmus_status,agreement,detail,time_seconds
commons-dbutils,569adbd24d92,org.apache.commons.dbutils.handlers.properties.DatePropertyHandler,match,34,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,test_failure,2.63
commons-dbutils,56d92304af60,org.apache.commons.dbutils.handlers.properties.DatePropertyHandler,match,31,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,test_failure,2.42
commons-dbutils,b9defa4ffd9f,org.apache.commons.dbutils.handlers.properties.DatePropertyHandler,match,26,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,SURVIVED,SURVIVED,SURVIVED,agreed,ok,2.49
commons-dbutils,cb1cc5efa77c,org.apache.commons.dbutils.handlers.properties.DatePropertyHandler,match,26,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,test_failure,2.50
commons-dbutils,6d06ba8495c7,org.apache.commons.dbutils.handlers.properties.DatePropertyHandler,match,32,BooleanFalseReturnValsMutator,replaced boolean return with false for org/apache/commons/dbutils/handlers/properties/DatePropertyHandler::match,KILLED,KILLED,KILLED,agreed,test_failure,2.43
commons-dbutils,6146a22e1bbc,org.apache.commons.dbutils.handlers.properties.StringEnumPropertyHandler,match,24,BooleanTrueReturnValsMutator,replaced boolean return with true for org/apache/commons/dbutils/handlers/properties/StringEnumPropertyHandler::match,KILLED,KILLED,KILLED,agreed,test_failure,2.45
commons-dbutils,ca3a744842a7,org.apache.commons.dbutils.wrappers.SqlNullCheckedResultSet,invoke,391,NullReturnValsMutator,replaced return value with null for org/apache/commons/dbutils/wrappers/SqlNullCheckedResultSet::invoke,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.14
commons-dbutils,8a6873f6bc1d,org.apache.commons.dbutils.wrappers.StringTrimmedResultSet,invoke,101,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,SURVIVED,SURVIVED,SURVIVED,agreed,ok,2.44
commons-dbutils,8a6873f6bc1d,org.apache.commons.dbutils.wrappers.StringTrimmedResultSet,invoke,101,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,SURVIVED,SURVIVED,SURVIVED,agreed,ok,2.43
commons-dbutils,7bbc22f5ad36,org.apache.commons.dbutils.wrappers.StringTrimmedResultSet,invoke,106,NullReturnValsMutator,replaced return value with null for org/apache/commons/dbutils/wrappers/StringTrimmedResultSet::invoke,KILLED,KILLED,KILLED,agreed,test_failure,2.43
commons-dbutils,8d9fae809f3f,org.apache.commons.dbutils.wrappers.StringTrimmedResultSet,invoke,100,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,SURVIVED,SURVIVED,KILLED,disagreed,test_failure,2.46
commons-dbutils,6db57cda59f2,org.apache.commons.dbutils.wrappers.StringTrimmedResultSet,invoke,101,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,test_failure,2.42
