project,mutant_id,class,method,line,mutator,description,pit_status,pit_label,pitmus_status,agreement,detail,time_seconds
jsoup,5d50f22d767e,org.jsoup.parser.HtmlTreeBuilderState$18,process,1543,VoidMethodCallMutator,removed call to org/jsoup/parser/HtmlTreeBuilder::pushTemplateMode,SURVIVED,SURVIVED,KILLED,disagreed,non_zero_rc_1,1.65
jsoup,e1ba039c5c9d,org.jsoup.parser.HtmlTreeBuilderState$18,process,1532,VoidMethodCallMutator,removed call to org/jsoup/parser/HtmlTreeBuilder::pushTemplateMode,SURVIVED,SURVIVED,KILLED,disagreed,non_zero_rc_1,1.56
jsoup,7f907af02da6,org.jsoup.parser.HtmlTreeBuilderState$18,process,1548,VoidMethodCallMutator,removed call to org/jsoup/parser/HtmlTreeBuilder::pushTemplateMode,SURVIVED,SURVIVED,KILLED,disagreed,non_zero_rc_1,1.52
jsoup,46a86aea6343,org.jsoup.parser.HtmlTreeBuilderState$18,process,1530,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,TIMED_OUT,KILLED,KILLED,agreed,non_zero_rc_1,1.49
jsoup,929acf627151,org.jsoup.parser.HtmlTreeBuilderState$18,process,1541,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.52
jsoup,56e0c7fed18b,org.jsoup.parser.TokeniserState$39,read,784,SwitchMutator,Changed switch default to be first case,TIMED_OUT,KILLED,KILLED,agreed,non_zero_rc_1,1.69
jsoup,dbb334a747cc,org.jsoup.parser.TokeniserState$39,read,791,VoidMethodCallMutator,removed call to org/jsoup/parser/Token$Tag::appendAttributeValue,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,0.70
jsoup,bcab7f461b00,org.jsoup.parser.TokeniserState$39,read,779,VoidMethodCallMutator,removed call to org/jsoup/parser/Token$Tag::appendAttributeValue,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,0.70
jsoup,e2a1c1d06f81,org.jsoup.parser.TokeniserState$39,read,801,VoidMethodCallMutator,removed call to org/jsoup/parser/Tokeniser::transition,TIMED_OUT,KILLED,KILLED,agreed,non_zero_rc_1,1.75
jsoup,adcd56b29833,org.jsoup.parser.TokeniserState$39,read,793,VoidMethodCallMutator,removed call to org/jsoup/parser/Token$Tag::appendAttributeValue,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.51
jsoup,8531811c66e5,org.jsoup.nodes.Node,replaceChild,471,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.55
jsoup,d93bf81ec1bf,org.jsoup.nodes.Node,replaceChild,473,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.52
jsoup,ffd56dd68b77,org.jsoup.nodes.Node,replaceChild,472,VoidMethodCallMutator,removed call to org/jsoup/helper/Validate::notNull,SURVIVED,SURVIVED,KILLED,disagreed,non_zero_rc_1,1.51
jsoup,bd6bbf13bf35,org.jsoup.nodes.Node,replaceChild,479,VoidMethodCallMutator,removed call to org/jsoup/nodes/Node::setSiblingIndex,TIMED_OUT,KILLED,KILLED,agreed,non_zero_rc_1,1.49
jsoup,3b246e6260e2,org.jsoup.nodes.Node,replaceChild,471,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,SURVIVED,SURVIVED,KILLED,disagreed,non_zero_rc_1,1.49
jsoup,ded9bc7db6bb,org.jsoup.helper.DataUtil,load,95,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,TIMED_OUT,KILLED,KILLED,agreed,non_zero_rc_1,1.52
jsoup,769820ed0f84,org.jsoup.helper.DataUtil,load,97,NullReturnValsMutator,replaced return value with null for org/jsoup/helper/DataUtil::load,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.45
jsoup,4da678f2f22b,org.jsoup.helper.DataUtil,load,95,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.47
jsoup,2f1c4baa854c,org.jsoup.nodes.Element,appendChild,585,NullReturnValsMutator,replaced return value with null for org/jsoup/nodes/Element::appendChild,SURVIVED,SURVIVED,KILLED,disagreed,non_zero_rc_1,1.64
jsoup,54af545c61f0,org.jsoup.nodes.Element,appendChild,578,VoidMethodCallMutator,removed call to org/jsoup/helper/Validate::notNull,SURVIVED,SURVIVED,KILLED,disagreed,non_zero_rc_1,1.60
jsoup,56b1dd1b637a,org.jsoup.nodes.Element,appendChild,584,VoidMethodCallMutator,removed call to org/jsoup/nodes/Node::setSiblingIndex,TIMED_OUT,KILLED,KILLED,agreed,non_zero_rc_1,1.63
jsoup,e0f58499cee3,org.jsoup.nodes.Element,appendChild,581,VoidMethodCallMutator,removed call to org/jsoup/nodes/Element::reparentChild,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.61
jsoup,ed83ecdb37b2,org.jsoup.nodes.Element,appendChild,584,MathMutator,Replaced integer subtraction with addition,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.60
jsoup,8eeff0e43fc7,org.jsoup.select.QueryParser,combinator,129,VoidMethodCallMutator,removed call to org/jsoup/select/CombiningEvaluator$Or::add,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.58
jsoup,bf42c354af20,org.jsoup.select.QueryParser,combinator,123,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.43
jsoup,2a8359d719d5,org.jsoup.select.QueryParser,combinator,123,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.46
jsoup,bb98843dfe47,org.jsoup.select.QueryParser,combinator,136,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.46
jsoup,25bb705d9304,org.jsoup.parser.CharacterReader,matchConsumeIgnoreCase,663,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.49
jsoup,66921fd111d9,org.jsoup.parser.CharacterReader,matchConsumeIgnoreCase,667,BooleanTrueReturnValsMutator,replaced boolean return with true for org/jsoup/parser/CharacterReader::matchConsumeIgnoreCase,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.47
jsoup,83e71c0f8a5f,org.jsoup.parser.CharacterReader,matchConsumeIgnoreCase,665,BooleanFalseReturnValsMutator,replaced boolean return with false for org/jsoup/parser/CharacterReader::matchConsumeIgnoreCase,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.48
jsoup,859fbe294ab9,org.jsoup.parser.CharacterReader,matchConsumeIgnoreCase,663,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.44
jsoup,9c508915f737,org.jsoup.select.Evaluator$IsEmpty,matches,640,BooleanTrueReturnValsMutator,replaced boolean return with true for org/jsoup/select/Evaluator$IsEmpty::matches,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.48
jsoup,61a2b207b474,org.jsoup.nodes.DocumentType,outerHtmlHead,82,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.48
jsoup,c9d08ccd5463,org.jsoup.nodes.DocumentType,outerHtmlHead,91,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.36
jsoup,8bd256dff0a4,org.jsoup.nodes.DocumentType,outerHtmlHead,91,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.42
jsoup,4ca9097cc924,org.jsoup.nodes.DocumentType,outerHtmlHead,97,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.37
jsoup,c8ef2ee21411,org.jsoup.nodes.Element,shouldIndent,1691,BooleanTrueReturnValsMutator,replaced boolean return with true for org/jsoup/nodes/Element::shouldIndent,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.56
jsoup,28f6b3205980,org.jsoup.parser.CharacterReader,mark,279,VoidMethodCallMutator,removed call to org/jsoup/parser/CharacterReader::bufferUp,SURVIVED,SURVIVED,KILLED,disagreed,non_zero_rc_1,1.56
jsoup,2d7ce9bb2ab9,org.jsoup.parser.CharacterReader,mark,276,RemoveConditionalMutator_ORDER_ELSE,removed conditional - replaced comparison check with false,SURVIVED,SURVIVED,KILLED,disagreed,non_zero_rc_1,1.48
jsoup,3802e773cc23,org.jsoup.parser.CharacterReader,mark,276,ConditionalsBoundaryMutator,changed conditional boundary,SURVIVED,SURVIVED,KILLED,disagreed,non_zero_rc_1,1.47
jsoup,6f8c83387b1d,org.jsoup.parser.CharacterReader,mark,276,RemoveConditionalMutator_ORDER_IF,removed conditional - replaced comparison check with true,SURVIVED,SURVIVED,KILLED,disagreed,non_zero_rc_1,1.57
jsoup,8b40fb4a7cf9,org.jsoup.parser.CharacterReader,mark,276,MathMutator,Replaced integer subtraction with addition,SURVIVED,SURVIVED,KILLED,disagreed,non_zero_rc_1,1.50
jsoup,4f59dcf0a965,org.jsoup.select.QueryParser,matches,398,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.52
jsoup,af0a462586e6,org.jsoup.select.QueryParser,matches,401,VoidMethodCallMutator,removed call to org/jsoup/helper/Validate::notEmpty,SURVIVED,SURVIVED,KILLED,disagreed,non_zero_rc_1,1.40
jsoup,e52d6ab4da31,org.jsoup.select.QueryParser,matches,399,VoidMethodCallMutator,removed call to org/jsoup/parser/TokenQueue::consume,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.44
jsoup,9ac73c0b721f,org.jsoup.select.QueryParser,matches,398,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.45
jsoup,22d6094a89e9,org.jsoup.select.NodeTraversor,traverse,45,RemoveConditionalMutator_ORDER_ELSE,removed conditional - replaced comparison check with false,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.71
jsoup,fa0a2174de5b,org.jsoup.select.NodeTraversor,traverse,21,VoidMethodCallMutator,removed call to org/jsoup/helper/Validate::notNull,SURVIVED,SURVIVED,KILLED,disagreed,non_zero_rc_1,1.46
jsoup,d9a61a2f32cc,org.jsoup.select.NodeTraversor,traverse,26,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,0.74
jsoup,f90203398bf9,org.jsoup.select.NodeTraversor,traverse,33,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.50
jsoup,3e142ce91a35,org.jsoup.select.NodeTraversor,traverse,28,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.48
jsoup,27bcf1be2fc8,org.jsoup.parser.HtmlTreeBuilder,inSelectScope,628,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.52
jsoup,ea6d7f581dea,org.jsoup.parser.HtmlTreeBuilder,inSelectScope,623,ConditionalsBoundaryMutator,changed conditional boundary,SURVIVED,SURVIVED,KILLED,disagreed,non_zero_rc_1,1.50
jsoup,b6912a1bc152,org.jsoup.parser.HtmlTreeBuilder,inSelectScope,627,BooleanFalseReturnValsMutator,replaced boolean return with false for org/jsoup/parser/HtmlTreeBuilder::inSelectScope,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.69
jsoup,f07577108082,org.jsoup.parser.HtmlTreeBuilder,inSelectScope,628,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,SURVIVED,SURVIVED,KILLED,disagreed,non_zero_rc_1,1.49
jsoup,20049fc7653a,org.jsoup.parser.HtmlTreeBuilder,inSelectScope,623,MathMutator,Replaced integer subtraction with addition,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.49
jsoup,e572282e8970,org.jsoup.nodes.Attribute,getValidKey,163,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.50
jsoup,3864321440a4,org.jsoup.nodes.Attribute,getValidKey,165,EmptyObjectReturnValsMutator,"replaced return value with """" for org/jsoup/nodes/Attribute::getValidKey",KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.47
jsoup,f5be179a6d9b,org.jsoup.nodes.Attribute,getValidKey,159,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.47
jsoup,064ad6c9e986,org.jsoup.parser.CharacterReader,nextIndexOf,307,PrimitiveReturnsMutator,replaced int return with 0 for org/jsoup/parser/CharacterReader::nextIndexOf,TIMED_OUT,KILLED,KILLED,agreed,non_zero_rc_1,1.51
jsoup,d3e2c9d066a9,org.jsoup.parser.CharacterReader,nextIndexOf,304,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.44
jsoup,3f227417422c,org.jsoup.parser.CharacterReader,nextIndexOf,304,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,TIMED_OUT,KILLED,KILLED,agreed,non_zero_rc_1,1.71
jsoup,960910737220,org.jsoup.parser.CharacterReader,nextIndexOf,305,PrimitiveReturnsMutator,replaced int return with 0 for org/jsoup/parser/CharacterReader::nextIndexOf,TIMED_OUT,KILLED,KILLED,agreed,non_zero_rc_1,1.46
jsoup,e764168003cb,org.jsoup.parser.CharacterReader,nextIndexOf,303,ConditionalsBoundaryMutator,changed conditional boundary,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.70
jsoup,9ea00cdd00f4,org.jsoup.parser.CharacterReader,matches,585,RemoveConditionalMutator_ORDER_IF,removed conditional - replaced comparison check with true,TIMED_OUT,KILLED,KILLED,agreed,non_zero_rc_1,1.44
jsoup,c6b335a17a2b,org.jsoup.parser.CharacterReader,matches,590,BooleanTrueReturnValsMutator,replaced boolean return with true for org/jsoup/parser/CharacterReader::matches,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.48
jsoup,dea550f04627,org.jsoup.parser.CharacterReader,matches,585,RemoveConditionalMutator_ORDER_ELSE,removed conditional - replaced comparison check with false,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.48
jsoup,ae91081d7fd9,org.jsoup.parser.CharacterReader,matches,589,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.54
jsoup,a4e98f55a5cf,org.jsoup.parser.CharacterReader,matches,589,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,TIMED_OUT,KILLED,KILLED,agreed,non_zero_rc_1,1.49
jsoup,08a6df1b6a99,org.jsoup.parser.TokeniserState$48,read,1021,SwitchMutator,Changed switch default to be first case,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.52
jsoup,0b29e3c77028,org.jsoup.parser.TokeniserState$48,read,1026,VoidMethodCallMutator,removed call to org/jsoup/parser/Tokeniser::error,SURVIVED,SURVIVED,KILLED,disagreed,non_zero_rc_1,1.51
jsoup,2f1e939f94e8,org.jsoup.parser.TokeniserState$48,read,1028,VoidMethodCallMutator,removed call to org/jsoup/parser/Tokeniser::transition,SURVIVED,SURVIVED,KILLED,disagreed,non_zero_rc_1,1.48
jsoup,c2e91311be71,org.jsoup.parser.TokeniserState$48,read,1037,VoidMethodCallMutator,removed call to org/jsoup/parser/Tokeniser::transition,SURVIVED,SURVIVED,KILLED,disagreed,non_zero_rc_1,1.51
jsoup,ee507916bac3,org.jsoup.parser.TokeniserState$48,read,1023,VoidMethodCallMutator,removed call to org/jsoup/parser/Tokeniser::transition,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.52
jsoup,1121aa116b7d,org.jsoup.nodes.Node,getDeepChild,443,RemoveConditionalMutator_ORDER_ELSE,removed conditional - replaced comparison check with false,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.58
jsoup,157198767fd7,org.jsoup.nodes.Node,getDeepChild,443,RemoveConditionalMutator_ORDER_IF,removed conditional - replaced comparison check with true,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.50
jsoup,2cd3548fd2b3,org.jsoup.nodes.Node,getDeepChild,446,NullReturnValsMutator,replaced return value with null for org/jsoup/nodes/Node::getDeepChild,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.45
jsoup,70ea95f6ce2a,org.jsoup.nodes.Node,getDeepChild,443,ConditionalsBoundaryMutator,changed conditional boundary,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.47
jsoup,eba87b1ebc05,org.jsoup.nodes.Node,getDeepChild,444,NullReturnValsMutator,replaced return value with null for org/jsoup/nodes/Node::getDeepChild,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.57
jsoup,b0d6381df0ab,org.jsoup.helper.HttpConnection$Response,safeClose,1047,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.58
jsoup,df2f0ad483b2,org.jsoup.helper.HttpConnection$Response,safeClose,1049,VoidMethodCallMutator,removed call to java/io/InputStream::close,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,0.87
jsoup,b687218cbf5d,org.jsoup.helper.HttpConnection$Response,safeClose,1057,VoidMethodCallMutator,removed call to java/net/HttpURLConnection::disconnect,SURVIVED,SURVIVED,KILLED,disagreed,non_zero_rc_1,1.54
jsoup,8204b59f74c1,org.jsoup.helper.HttpConnection$Response,safeClose,1056,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,KILLED,KILLED,KILLED,agreed,non_zero_rc_1,1.52
jsoup,bb28f53a4449,org.jsoup.helper.HttpConnection$Response,safeClose,1056,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,SURVIVED,SURVIVED,KILLED,disagreed,non_zero_rc_1,1.56
jsoup,d738e1f44e2e,org.jsoup.parser.HtmlTreeBuilderState$23,process,1711,RemoveConditionalMutator_EQUAL_ELSE,removed conditional - replaced equality check with false,SURVIVED,SURVIVED,KILLED,disagreed,non_zero_rc_1,1.64
jsoup,d36c6832ad8d,org.jsoup.parser.HtmlTreeBuilderState$23,process,1711,RemoveConditionalMutator_EQUAL_IF,removed conditional - replaced equality check with true,SURVIVED,SURVIVED,KILLED,disagreed,non_zero_rc_1,1.49
